companycode,inn,ogrn,kpp,name,address,hr-agency,url,site,phone,fax,email,code_industry_branch
1025403649930,5408100226.0,1025403649930.0,540801001.0,"Федеральное государственное унитарное предприятие ""Опытный завод""","Новосибирская область, 630056, г Новосибирск, ул Софийская, д. 16, 82.952877, 54.845088",,https://trudvsem.ru/company/1025403649930,,+7(383)3451230,,opz_kadr@mail.ru,
1065472008711,5446006312.0,1065472008711.0,544601001.0,"Общество с ограниеченной ответственностью ""Искитимский завод строительный материалов""","Новосибирская область, 633209, г Искитим, ул Мостовая, д. 1, корп. а, 83.314044, 54.650214",,https://trudvsem.ru/company/1065472008711,,+7(913)9555420,+7(38343)47178,izsm2@mail.ru,
1025406625089,5421102977.0,1025406625089.0,542101001.0,Муниципальное казенное  образовательное учреждение Лянинская средняя общеобразовательная школа,"Новосибирская область, 632962, с Лянино, р-н Здвинский, ул Центральная, д. 38, 78.507348, 54.367378",,https://trudvsem.ru/company/1025406625089,,+7(38363)34344,,lyanin_soch@mail.ru,
1055405013630,5405289421.0,1055405013630.0,540501001.0,"Общество с ограниченной ответственностью ""Торговый Холдинг Сибирский Гигант""","Новосибирская область, 630007, г Новосибирск, пр-кт Красный, д. Дом  2/1, ТЦ Мегас, 82.926682, 55.014732",,https://trudvsem.ru/company/1055405013630,,+7(383)2555553 доб. 206210,,job@sibgigant.ru,
1055472006347,5446004869.0,1055472006347.0,544601001.0,"Открытое акционерное общество ""Искитимизвесть""","Новосибирская область, 633209, г Искитим, ул Береговая, д. 1а, 83.322183, 54.625917",,https://trudvsem.ru/company/1055472006347,,+7(38343)29580,,sgg@iskitimLime.ru,
1025404788310,5446108890.0,1025404788310.0,544601001.0,муниципальное автономное образовательное учреждение дополнительного образования Детско-юношеская спортивная школа,"Новосибирская область, 633204, г Искитим, мкр Подгорный, д. 46Б, 83.281705, 54.627678",,https://trudvsem.ru/company/1025404788310,,+7(38343)27443,,dushisk@mail.ru,
304546825300056,545305001350.0,304546825300056.0,,Индивидуальный предприниматель Галимова Татьяна Ильинична,"Новосибирская область, 632125, г Татарск, ул Ленина, д. 100, корп. а, 75.967775, 55.21897",,https://trudvsem.ru/company/304546825300056,,+7(38364)26353,,tatlg1968@yandex.ru,
1065470006601,5421110640.0,1065470006601.0,542101001.0,"Акционерное общество ""Урюмское""","Новосибирская область, 632960, с Верх-Урюм, р-н Здвинский, ул Коммунальная, д. 9, 78.589418, 54.493205",,https://trudvsem.ru/company/1065470006601,,+7(38363)34212,,urymskoe@rambler.ru,
311546404600027,544206244590.0,311546404600027.0,,Глава крестьянского (фермерского) хозяйства Моисеев Владимир Леонидович,"Новосибирская область, 632590, с Кокошино, р-н Чулымский, ул Ленина, д. 50, 80.627606, 55.152608",,https://trudvsem.ru/company/311546404600027,,+7(913)9043950,,moiseev@eml.ru,
319547600041335,544515249517.0,319547600041335.0,,Индивидуальный предприниматель Нудорле А.В.,"Новосибирская область, 633209, г Искитим, ул Советская, д. 184, 83.30666, 54.644968",,https://trudvsem.ru/company/319547600041335,,+7(913)3963862,,antonnu2007@gmail.com,
1115476104897,5401350330.0,1115476104897.0,540101001.0,Общество с ограниченной ответственностью Орхидея,"Новосибирская область, 630010, г Новосибирск, ул Волочаевская, д. 57/1, обращаться: ул. Челюскинцев, д.18/2, оф.518, 82.986905, 55.057646",,https://trudvsem.ru/company/1115476104897,,+7(383)2010974,,snik-64@mail.ru,
1055461000957,5438315469.0,1055461000957.0,543801001.0,"МБУК Тогучинского района ""Тогучинская централизованная библиотечная система""","Новосибирская область, 633430, с Карпысак, р-н Тогучинский, 83.714549, 55.042545",,https://trudvsem.ru/company/1055461000957,,+7(38340)22069,,Toguchin_MSB@mail.ru,
1105476018361,5403319705.0,1105476018361.0,540301001.0,"Общество с ограниченной ответственностью ""Группа Компаний ""Реклама Онлайн""","Новосибирская область, 630048, г Новосибирск, ул Немировича-Данченко, д. Дом  104, 82.89481, 54.971993",,https://trudvsem.ru/company/1105476018361,,+7(383)2276464,,personal@reklama-online.ru,
1075406025925,5406404483.0,1075406025925.0,540601001.0,"Общество с ограниченной ответственностью ""Авента""","Новосибирская область, 630010, г Новосибирск, ш Гусинобродское, д. 37, обращаться: ул Челюскинцев, д. 18/2, офис 518, 83.032899, 55.041426",,https://trudvsem.ru/company/1075406025925,,+7(383)2010974,,snik-64@mail.ru,
1035405624264,5424101636.0,1035405624264.0,542401001.0,"Государственное бюджетное учреждение здравоохранения Новосибирской области ""Колыванская центральная районная больница""","Новосибирская область, 633160, рп Колывань, р-н Колыванский, ул Советская, д. 26-28, 82.753029, 55.304329",,https://trudvsem.ru/company/1035405624264,,+7(38352)51947,,vivankova@zdravnsk.ru,
1125483000631,5436109855.0,1125483000631.0,543601001.0,"Муниципальное казенное учреждение Сузунского района ""Управление капитального строительства""","Новосибирская область, 633623, рп Сузун, р-н Сузунский, ул Ленина, д. 58, 82.321738, 53.775074",,https://trudvsem.ru/company/1125483000631,,+722364,,namuha@yandex.ru,
